timestamp_ms,ax,ay,az,gx,gy,gz,label
965846,-0.0233,0.9674,0.1851,3.8452,-0.0610,3.3569,fall
965856,-0.0236,0.9689,0.1836,3.9062,0.0610,3.3569,fall
965866,-0.0245,0.9672,0.1835,3.9062,-0.0610,3.4180,fall
965876,-0.0260,0.9667,0.1827,4.1504,-0.1221,3.4180,fall
965886,-0.0267,0.9640,0.1821,4.2725,0.1831,3.7842,fall
965896,-0.0244,0.9622,0.1791,4.2725,0.6104,3.8452,fall
965906,-0.0206,0.9646,0.1764,4.2114,0.6714,3.9673,fall
965916,-0.0153,0.9650,0.1722,3.9673,0.6714,3.9062,fall
965926,-0.0123,0.9668,0.1719,4.0283,0.9155,4.1504,fall
965936,-0.0103,0.9684,0.1732,4.0894,1.0376,4.2114,fall
965946,-0.0094,0.9684,0.1765,4.8828,0.4272,4.6997,fall
965956,-0.0076,0.9722,0.1760,5.3711,-0.0610,5.0659,fall
965966,-0.0085,0.9694,0.1763,5.5542,-0.4272,5.3711,fall
965976,-0.0098,0.9692,0.1742,5.5542,-0.7324,5.6763,fall
965986,-0.0110,0.9689,0.1740,5.4321,-1.1597,5.9814,fall
965996,-0.0123,0.9709,0.1752,5.3711,-1.5869,6.3477,fall
966006,-0.0151,0.9753,0.1687,5.2490,-2.1362,6.7749,fall
966016,-0.0164,0.9764,0.1648,5.3101,-2.0752,7.0801,fall
966026,-0.0168,0.9769,0.1649,5.4321,-2.0752,7.5073,fall
966036,-0.0149,0.9777,0.1625,5.6152,-1.8921,7.5684,fall
966046,-0.0121,0.9773,0.1603,6.1646,-1.4648,7.6294,fall
966056,-0.0063,0.9753,0.1560,6.5308,-0.7324,7.8125,fall
966076,0.0148,0.9813,0.1411,6.8970,-0.3662,8.1177,fall
966086,0.0164,0.9805,0.1400,7.3853,-0.4272,8.3618,fall
966096,0.0194,0.9790,0.1338,7.8735,-0.7324,8.5449,fall
966106,0.0232,0.9812,0.1278,8.0566,-1.4648,8.6670,fall
966116,0.0242,0.9814,0.1266,9.1553,-2.4414,9.2773,fall
966126,0.0165,0.9698,0.1168,9.5825,-2.6855,9.8877,fall
966136,0.0118,0.9606,0.1184,9.5215,-2.8687,10.6201,fall
966146,0.0028,0.9520,0.1237,9.5215,-2.6855,11.1694,fall
966156,-0.0055,0.9434,0.1191,9.7656,-2.5024,11.9629,fall
966166,-0.0090,0.9374,0.1160,9.8267,-2.2583,12.6953,fall
966176,-0.0118,0.9377,0.1198,10.9863,-0.6714,14.3433,fall
966186,-0.0135,0.9377,0.1218,11.9629,0.0610,15.3198,fall
966196,-0.0145,0.9415,0.1302,13.5498,0.4883,16.2354,fall
966206,-0.0186,0.9418,0.1410,15.9912,0.7935,17.3340,fall
966216,-0.0214,0.9371,0.1521,18.7378,0.6104,18.7378,fall
966226,-0.0200,0.9393,0.1650,21.4233,0.0610,21.5454,fall
966246,-0.0244,0.9266,0.1892,28.9307,-0.9766,24.4141,fall
966256,-0.0308,0.9204,0.1908,30.8228,-1.7090,26.1841,fall
966266,-0.0330,0.9100,0.1882,32.3486,-2.6855,27.7710,fall
966276,-0.0358,0.8987,0.1804,33.5693,-3.4180,29.4189,fall
966286,-0.0360,0.8834,0.1750,35.1563,-4.5776,32.3486,fall
966296,-0.0530,0.8528,0.1689,35.8276,-5.0049,33.8135,fall
966306,-0.0601,0.8372,0.1614,36.7432,-5.4932,35.0342,fall
966316,-0.0681,0.8231,0.1530,38.1470,-5.5542,36.0107,fall
966326,-0.0775,0.8088,0.1475,39.4287,-5.4932,37.1094,fall
966336,-0.0867,0.7960,0.1449,41.1377,-5.6152,38.6963,fall
966346,-0.0975,0.7689,0.1437,44.8608,-5.9814,42.6636,fall
966356,-0.1349,0.7582,0.1398,46.6309,-6.4087,45.2271,fall
966366,-0.1495,0.7502,0.1345,48.2178,-6.8970,48.2788,fall
966376,-0.1620,0.7502,0.1304,49.3774,-7.0190,51.3306,fall
966386,-0.1606,0.7512,0.1267,50.7813,-6.5918,54.2603,fall
966396,-0.1471,0.7423,0.1224,52.3071,-5.5542,59.0820,fall
966416,-0.0729,0.7285,0.0952,56.1523,-0.8545,64.4531,fall
966426,-0.0183,0.7107,0.0808,57.7393,0.5493,66.6504,fall
966436,0.0344,0.6686,0.0593,58.1055,3.7842,68.2983,fall
966446,0.0515,0.6290,0.0419,57.4951,10.0098,70.0073,fall
966456,0.0265,0.5966,0.0339,60.3027,22.9492,75.5615,fall
966466,0.0276,0.4935,0.0330,63.9648,25.6958,77.6978,fall
966476,0.0522,0.4454,0.0250,67.0166,27.0386,77.6978,fall
966486,0.0692,0.3971,0.0446,69.9463,27.7100,76.9043,fall
966496,0.0844,0.3575,0.0677,72.1436,26.0010,76.4160,fall
966506,0.0927,0.3206,0.0804,72.2046,21.4233,76.1108,fall
966516,0.1010,0.3127,0.0435,67.3828,11.8408,73.4863,fall
966526,0.0697,0.4126,-0.0396,62.0117,7.1411,72.5098,fall
966536,0.0590,0.5503,-0.1233,55.9692,3.3569,73.1812,fall
966546,0.0530,0.6799,-0.2151,51.3916,2.3804,75.7446,fall
966556,0.0415,0.7191,-0.3246,49.4385,2.8076,80.0781,fall
966566,0.0593,0.7286,-0.3771,49.9878,5.9204,82.8857,fall
966576,0.1818,0.7111,-0.4987,40.8936,11.8408,81.7871,fall
966586,0.2731,0.6772,-0.4775,35.4004,11.3525,78.3081,fall
966596,0.3448,0.6128,-0.3265,35.5835,6.4697,74.7070,fall
966606,0.3608,0.6099,-0.1332,35.6445,-3.7231,71.5332,fall
966616,0.3542,0.5441,0.0768,38.0249,-16.6626,69.0918,fall
966626,0.2827,0.4817,0.2531,60.6079,-60.7300,66.5283,fall
966646,-0.4374,0.2460,1.0320,50.4150,-89.7217,80.0171,fall
966656,-0.5045,0.2686,1.4573,52.1851,-92.7124,84.6558,fall
966666,-0.8307,0.5858,1.7938,44.0063,-96.3135,88.1348,fall
966676,-1.6434,1.3650,1.9352,-1.6479,-102.8442,83.3740,fall
966686,-2.7314,2.1747,2.2239,-48.0957,-76.4160,-19.1650,fall
966696,-3.1969,0.9403,2.3851,63.3545,-26.6113,-18.6157,fall
966706,-2.3770,0.6904,2.0295,117.0044,8.1177,22.0947,fall
966716,-2.2561,0.9866,2.0615,115.6616,43.3350,93.3838,fall
966726,-1.8308,-0.2072,1.7701,166.0156,99.3042,141.1133,fall
966736,-1.1918,-0.2238,1.1432,185.8521,70.0073,149.1089,fall
966746,-0.7018,-0.0784,1.0193,231.0791,-0.2441,223.5107,fall
966756,-0.7738,-0.0096,1.0992,193.1152,18.1274,218.1396,fall
966766,-0.8621,-0.2777,1.0670,168.2129,51.5137,174.4995,fall
966776,-0.9088,-0.1908,1.0363,141.7236,40.5884,144.0430,fall
966786,-0.8741,-0.2382,0.9860,120.1172,29.3579,143.9819,fall
966796,-0.8284,-0.2527,0.9440,100.8911,30.8228,124.1455,fall
966816,-0.7966,-0.2045,1.0336,47.5464,18.3105,109.5581,fall
966826,-0.8595,-0.2288,1.0602,41.8701,8.4839,101.8066,fall
966836,-0.9388,-0.3287,0.9999,42.4805,0.2441,94.2993,fall
966846,-0.9684,-0.2330,0.9575,48.7061,-7.3853,87.6465,fall
966856,-0.9485,-0.3462,0.8738,65.4907,-20.9351,67.3218,fall
966866,-0.8668,-0.3036,0.6775,70.6177,-19.4092,40.0391,fall
966876,-0.8121,-0.2064,0.6720,70.4346,-13.9160,15.5029,fall
966886,-0.7509,-0.1251,0.6261,63.9648,-11.0474,-2.1973,fall
966896,-0.6991,-0.0356,0.5934,51.6968,-7.5684,-16.7847,fall
966906,-0.6453,0.0314,0.5812,35.4004,-7.3242,-23.8037,fall
966916,-0.6066,0.1648,0.5049,17.0898,-9.3994,-19.0430,fall
966926,-0.5304,0.1656,0.5198,11.9019,-6.5918,-9.3384,fall
966936,-0.5312,0.1083,0.5496,8.9722,-2.0142,1.0986,fall
966946,-0.5295,0.0752,0.5718,8.2397,3.7231,8.7891,fall
966956,-0.5205,0.0553,0.5862,9.3994,6.4087,16.4185,fall
966966,-0.5200,-0.0034,0.5729,14.0381,7.3853,21.7896,fall
966986,-0.5483,-0.1401,0.5640,19.0430,2.9297,12.7563,fall
966996,-0.5249,-0.1813,0.5691,20.1416,2.1973,5.4932,fall
967006,-0.5005,-0.2297,0.5950,22.0947,2.9907,-1.0376,fall
967016,-0.5005,-0.2504,0.6433,23.2544,5.2490,-5.6763,fall
967026,-0.5164,-0.2616,0.6866,20.6299,14.2212,-10.7422,fall
967036,-0.5807,-0.2408,0.7825,17.7002,17.8833,-11.9019,fall
967046,-0.6283,-0.2228,0.8069,13.9160,19.8364,-12.2070,fall
967056,-0.6759,-0.2061,0.8177,9.0942,19.7144,-11.7798,fall
967066,-0.7109,-0.1887,0.8149,3.7231,17.7612,-10.8643,fall
967076,-0.7445,-0.1704,0.8055,-0.7935,14.8315,-10.1318,fall
967086,-0.7596,-0.1399,0.8223,-8.2397,8.5449,-9.7656,fall
967106,-0.8176,-0.0746,0.8562,-4.0894,3.6621,-4.1504,fall
967116,-0.8245,-0.0970,0.8459,-2.3804,1.1597,-1.1597,fall
967126,-0.8047,-0.1196,0.8368,-1.7700,-1.8311,1.2817,fall
967136,-0.7573,-0.1255,0.8132,-0.8545,-5.0049,2.5635,fall
967146,-0.6715,-0.1007,0.7640,-3.6011,-8.9111,0.6104,fall
967156,-0.6538,-0.0898,0.7429,-5.3711,-8.6670,-1.1597,fall
967166,-0.6453,-0.0839,0.7178,-6.6528,-8.6670,-2.7466,fall
967176,-0.6432,-0.0740,0.6952,-6.2866,-9.0942,-4.4556,fall
967186,-0.6367,-0.0656,0.6802,-5.0659,-9.2163,-6.0425,fall
967196,-0.6226,-0.0586,0.6787,-3.4790,-7.2021,-9.5825,fall
967216,-0.6532,-0.0571,0.7029,-3.3569,-5.6763,-11.5967,fall
967226,-0.6766,-0.0658,0.6997,-5.5542,-5.3101,-12.0850,fall
967236,-0.7004,-0.0701,0.7008,-7.9346,-5.1880,-12.6343,fall
967246,-0.7180,-0.0758,0.6968,-9.9487,-5.4932,-13.4888,fall
967256,-0.7324,-0.0824,0.6940,-10.9253,-5.1270,-16.2964,fall
967266,-0.7482,-0.0881,0.6882,-10.2539,-4.5166,-18.4326,fall
967276,-0.7500,-0.0779,0.6952,-9.8267,-2.8687,-20.3857,fall
967286,-0.7478,-0.0544,0.7018,-9.8877,-0.6104,-21.8506,fall
967296,-0.7334,-0.0342,0.7043,-10.3760,1.4648,-22.2168,fall
967306,-0.7181,-0.0272,0.7000,-11.0474,2.9297,-21.9727,fall
967316,-0.6687,-0.0282,0.7126,-13.5498,5.0659,-20.0195,fall
967326,-0.6486,-0.0105,0.7157,-15.8691,5.4932,-18.4937,fall
967336,-0.6439,-0.0159,0.7150,-16.0522,4.6997,-16.2354,fall
967346,-0.6465,-0.0227,0.7396,-15.0757,3.9062,-14.0381,fall
967356,-0.6516,-0.0431,0.7667,-13.7939,3.2959,-11.4746,fall
967366,-0.6705,-0.0530,0.7747,-13.2446,2.9297,-8.4229,fall
967386,-0.6606,-0.0863,0.6814,-9.1553,10.5591,-11.0474,fall
967396,-0.6636,-0.1150,0.6798,-7.8735,12.4512,-12.8784,fall
967406,-0.6520,-0.1398,0.7184,-10.0708,15.8081,-17.8833,fall
967416,-0.6259,-0.1096,0.7487,-14.7095,19.2261,-24.2920,fall
967426,-0.6243,-0.0669,0.7747,-13.4277,17.0898,-29.0527,fall
967436,-0.6844,-0.0757,0.7789,-9.3994,15.6860,-31.9824,fall
967446,-0.7196,-0.0916,0.7806,-6.9580,13.4888,-33.3252,fall
967456,-0.7166,-0.0796,0.7660,-4.8828,13.7939,-34.6680,fall
967466,-0.7152,-0.0975,0.7535,-3.2349,14.1602,-36.6211,fall
967476,-0.6885,-0.1252,0.7441,-2.9907,14.0991,-38.3911,fall
967486,-0.7107,-0.2029,0.7156,1.8311,17.5781,-46.4478,fall
967496,-0.6489,-0.0879,0.7472,-0.0610,17.0288,-52.1851,fall
967506,-0.6677,-0.0303,0.7416,-0.0610,15.2588,-56.3965,fall
967516,-0.7214,-0.0026,0.8123,3.1738,14.3433,-60.6079,fall
967526,-0.7316,-0.0609,0.8892,10.2539,14.4653,-66.2842,fall
967536,-0.7676,-0.0435,0.9370,14.7705,14.8315,-68.6646,fall
967556,-0.4851,0.2673,1.3221,19.2261,16.2964,-55.8472,fall
967566,-0.4116,0.2844,1.1434,20.5688,18.1274,-49.3774,fall
967576,-0.2902,0.4503,1.3687,22.5220,15.2588,-35.6445,fall
967586,-0.4706,0.6882,0.8770,39.6118,15.1367,-30.7617,fall
967596,-0.2850,1.6985,0.0435,-18.7378,-15.0146,-13.4888,fall
967606,-0.1873,1.2920,-0.3615,-28.7476,-7.8735,-8.6670,fall
967616,-0.1583,0.9452,-0.2161,-17.8223,-3.9673,-9.0332,fall
967626,-0.1646,0.7710,-0.0706,1.4648,-0.3052,-6.7749,fall
967636,-0.2073,0.4532,0.1339,14.4043,-3.9673,-2.8687,fall
967646,-0.2177,0.1104,0.4470,28.1372,-6.7749,-0.6714,fall
967656,-0.2040,-0.2371,0.9197,30.5786,4.5776,13.9771,fall
967666,-0.4402,-0.6139,1.0548,12.9395,5.2490,23.8647,fall
967676,-0.6212,-0.5306,1.0828,-9.2773,2.8687,32.3486,fall
967686,-0.6934,-0.3418,1.0504,-21.7285,0.8545,37.8418,fall
967696,-0.7209,-0.1100,1.0103,-25.1465,-1.3428,40.3442,fall
967706,-0.7703,0.0983,0.9714,-21.6064,-4.0894,36.9263,fall
967716,-0.8314,0.3295,0.9513,0.3052,-3.1128,14.5264,fall
967726,-0.8436,0.4143,0.9587,4.8218,-2.4414,4.3335,fall
967736,-0.8342,0.4719,0.9552,4.3335,-1.0986,-3.5400,fall
967746,-0.7777,0.4852,0.9050,1.2207,0.4272,-9.0942,fall
967756,-0.7222,0.4369,0.8304,-0.9155,-1.5869,-10.3149,fall
967766,-0.6799,0.3348,0.7822,0.0610,-9.7656,-2.6855,fall
967786,-0.5703,0.0735,0.7069,10.9863,-10.2539,7.3242,fall
967796,-0.5607,-0.0001,0.7094,14.4043,-9.4604,11.4136,fall
967806,-0.5743,-0.0569,0.7151,16.5405,-7.7515,13.4277,fall
967816,-0.5881,-0.0839,0.7159,17.8833,-5.3711,12.6343,fall
967826,-0.5979,-0.0819,0.7130,19.0430,-2.5635,8.0566,fall
967836,-0.6038,-0.0555,0.7152,17.5781,-2.0142,5.4932,fall
967846,-0.6097,-0.0320,0.7174,14.7705,-1.8311,3.3569,fall
967856,-0.6140,-0.0096,0.7194,11.4136,-1.8311,1.3428,fall
967866,-0.6252,0.0249,0.7316,7.0190,-1.9531,-0.9766,fall
967876,-0.6421,0.0442,0.7474,3.1128,-2.7466,-3.1128,fall
967886,-0.6991,0.0316,0.7809,-3.0518,-5.2490,-7.6294,fall
967896,-0.7007,0.0288,0.7921,-5.9204,-6.1646,-9.1553,fall
967906,-0.7097,0.0377,0.7993,-7.2632,-7.3853,-10.4980,fall
967916,-0.7070,0.0753,0.7974,-6.9580,-9.0942,-12.0850,fall
967926,-0.6104,0.1777,0.8436,-7.8125,-9.2773,-13.8550,fall
967936,-0.6339,0.1501,0.8364,-5.8594,-6.8970,-13.7329,fall
967956,-0.5355,0.2767,0.7421,3.2349,-7.6294,-6.6528,fall
967966,-0.5133,0.2515,0.6890,5.5542,-6.7749,-2.9297,fall
967976,-0.5083,0.2284,0.6544,8.6060,-6.2866,-1.5259,fall
967986,-0.5211,0.1885,0.6298,11.7187,-5.3711,-1.2207,fall
967996,-0.5370,0.1431,0.6246,10.0098,-2.4414,0.0610,fall
968006,-0.5819,0.0728,0.6545,6.9580,1.0376,1.5869,fall
968016,-0.6039,0.0402,0.6750,4.5166,4.6997,2.8687,fall
968026,-0.6274,0.0259,0.6997,3.2959,7.6904,3.5400,fall
968036,-0.6407,0.0160,0.7268,3.0518,9.8877,3.4180,fall
968046,-0.6417,0.0094,0.7560,3.2349,10.5591,2.4414,fall
968056,-0.6367,0.0111,0.8188,1.8921,8.3008,-0.6104,fall
968066,-0.6279,0.0348,0.8394,0.6714,6.4697,-1.9531,fall
968076,-0.6282,0.0549,0.8452,-0.3052,4.2114,-3.7231,fall
968086,-0.6295,0.0802,0.8405,-0.6104,1.6479,-5.3711,fall
968096,-0.6279,0.1060,0.8271,-0.3052,-1.0376,-6.8359,fall
968106,-0.6252,0.1233,0.8058,0.1221,-3.4790,-6.7139,fall
968126,-0.6042,0.1392,0.7341,0.1831,-7.5073,-3.1128,fall
968136,-0.6105,0.1384,0.7203,-0.2441,-7.5073,-1.2207,fall
968146,-0.6239,0.1316,0.7069,-0.3052,-7.0801,0.7324,fall
968156,-0.6362,0.1184,0.6991,0.3662,-6.5918,2.5024,fall
968166,-0.6471,0.1002,0.7008,2.5635,-5.1270,3.4180,fall
968176,-0.6650,0.0869,0.7148,2.9907,-4.0894,3.9062,fall
968186,-0.6699,0.0751,0.7163,3.3569,-3.4180,5.0659,fall
968196,-0.6771,0.0773,0.7179,4.0283,-2.8076,6.0425,fall
968206,-0.6843,0.0638,0.7205,4.5166,-2.5024,7.3853,fall
968216,-0.6858,0.0674,0.7196,5.0659,-2.1973,7.3853,fall
968226,-0.6898,0.0961,0.7119,3.2349,-1.4038,7.6904,fall
968236,-0.6771,0.1110,0.7228,2.8076,-0.5493,6.9580,fall
968246,-0.6554,0.1115,0.7277,0.7324,0.1831,8.6670,fall
968256,-0.6456,0.1073,0.7220,1.5869,0.9155,9.0942,fall
968266,-0.6244,0.1194,0.7307,1.7700,2.5635,6.7139,fall
968276,-0.6052,0.1205,0.7405,1.3428,3.8452,6.8359,fall
968286,-0.5875,0.0837,0.7488,3.8452,5.8594,5.7983,fall
968296,-0.5823,0.0863,0.7585,4.5776,6.2256,5.0659,fall
968306,-0.5764,0.0759,0.7692,5.2490,5.8594,5.7983,fall
968316,-0.5728,0.0627,0.7780,5.8594,5.1880,6.2256,fall
968326,-0.5737,0.0623,0.7745,6.2256,4.3335,5.8594,fall
968336,-0.5770,0.0605,0.7743,5.5542,2.7466,5.3101,fall
968356,-0.5861,0.0593,0.7629,2.8687,0.6104,4.6997,fall
968366,-0.5897,0.0740,0.7566,2.5635,-0.3662,4.2725,fall
968376,-0.5917,0.0625,0.7568,2.1362,-1.0376,3.9673,fall
968386,-0.5990,0.0540,0.7551,1.6479,-1.4038,4.0894,fall
968396,-0.6055,0.0576,0.7509,1.4648,-1.0376,2.4414,fall
968406,-0.6134,0.0612,0.7451,1.1597,-1.3428,3.0518,fall
968416,-0.6143,0.0775,0.7491,0.4883,-1.4648,2.8687,fall
968426,-0.6155,0.0548,0.7483,0.0610,-1.6479,3.8452,fall
968436,-0.6160,0.0748,0.7513,0.3052,-1.0376,2.9297,fall
968446,-0.6178,0.0703,0.7515,-0.6104,-0.9155,2.5635,fall
968456,-0.6200,0.0729,0.7460,-0.8545,-1.3428,1.7700,fall
968466,-0.6263,0.0773,0.7410,-1.0986,-1.5259,1.4038,fall
968476,-0.6299,0.0780,0.7382,-1.4648,-1.7700,1.8311,fall
968486,-0.6255,0.0677,0.7360,-1.3428,-1.8311,2.5024,fall
968496,-0.6295,0.0609,0.7332,-1.0376,-1.8311,2.1973,fall
968506,-0.6289,0.0613,0.7317,-0.4883,-1.4648,0.9155,fall
968526,-0.6304,0.0626,0.7423,-0.5493,0.0000,0.9155,fall
968536,-0.6329,0.0635,0.7433,-0.3662,0.0610,0.9766,fall
968546,-0.6354,0.0630,0.7460,-0.3052,0.4272,1.0376,fall
968556,-0.6346,0.0601,0.7465,0.2441,0.6714,1.2817,fall
968566,-0.6339,0.0627,0.7468,0.3662,0.4883,1.3428,fall
968576,-0.6235,0.0527,0.7469,0.6714,0.6104,0.9155,fall
968586,-0.6201,0.0568,0.7449,1.3428,0.6714,0.4883,fall
968596,-0.6179,0.0623,0.7449,1.2817,0.7935,-0.0610,fall
968606,-0.6116,0.0581,0.7482,0.4883,1.0986,0.5493,fall
968616,-0.6121,0.0514,0.7438,0.3662,1.1597,1.0986,fall
968626,-0.6096,0.0546,0.7434,1.3428,1.2207,0.2441,fall
968636,-0.6107,0.0629,0.7461,1.3428,0.9766,0.0000,fall
968646,-0.6115,0.0631,0.7467,0.5493,1.0376,0.4883,fall
968656,-0.6093,0.0690,0.7516,-0.8545,0.4272,1.3428,fall
968666,-0.6145,0.0547,0.7502,-1.8311,-0.1221,2.3193,fall
968676,-0.6128,0.0635,0.7515,-2.0752,-0.1831,1.8921,fall
968696,-0.6230,0.0486,0.7513,-3.1128,-0.1831,1.0986,fall
